B 1000
I 157 95
I 191 75
I 171 17
I 83 178
I 148 134
I 124 33
I 68 27
I 25 145
I 28 179
I 188 22
I 67 143
I 180 174
I 10 173
I 70 138
I 121 88
I 79 147
I 4 144
I 187 53
I 51 86
I 9 142
I 186 103
I 17 4
I 85 159
I 173 160
I 85 88
I 78 136
I 20 92
I 96 29
I 159 81
I 70 84
I 14 132
I 13 173
I 26 116
I 16 164
I 52 104
I 141 134
I 119 88
I 30 53
I 0 40
I 173 196
I 18 44
I 5 189
I 108 197
I 55 120
I 114 110
I 11 115
I 154 19
I 161 17
I 160 165
I 12 140
I 145 38
I 85 17
I 187 1
I 65 116
I 192 22
I 38 18
I 192 39
I 102 56
I 13 23
I 19 13
I 114 59
I 67 31
I 72 40
I 3 126
I 96 55
I 156 28
I 193 67
I 149 16
I 101 159
I 105 98
I 136 101
I 140 91
I 156 79
I 117 53
I 148 159
I 18 150
I 173 143
I 47 101
I 12 178
I 70 16
I 114 131
I 102 29
I 155 39
I 39 183
I 192 124
I 66 45
I 139 145
I 188 88
I 190 81
I 194 137
I 137 41
I 44 192
I 129 117
I 180 124
I 75 96
I 0 179
I 110 115
I 155 140
I 55 51
I 184 162
I 96 3
I 144 34
I 61 93
I 65 129
I 100 106
I 111 18
I 27 53
I 162 15
I 76 87
I 70 113
I 2 44
I 44 13
I 125 68
I 158 73
I 97 154
I 192 100
I 14 50
I 123 186
I 54 18
I 135 3
I 50 49
I 74 162
I 100 89
I 97 56
I 47 85
I 60 168
I 175 121
I 10 9
I 101 4
I 6 57
I 141 43
I 148 74
I 72 133
B 1000
I 68 153
I 66 81
I 54 29
I 3 25
I 156 39
I 172 166
I 163 122
I 65 3
I 72 161
I 129 88
I 175 20
I 159 188
I 58 14
I 193 152
I 188 138
I 103 142
I 10 135
I 154 90
I 50 145
I 52 128
I 42 28
I 186 24
I 39 52
I 155 65
I 131 35
I 136 87
I 12 36
I 180 8
I 108 55
I 151 195
I 185 36
I 85 156
I 45 11
I 125 128
I 107 195
I 175 106
I 159 81
I 170 140
I 77 19
I 94 121
I 166 100
I 37 15
I 135 162
I 90 84
I 169 161
I 192 44
I 169 192
I 193 172
I 15 157
I 53 123
I 143 82
I 92 127
I 138 45
I 8 131
I 69 121
I 57 77
I 106 146
I 166 3
I 45 158
I 20 133
I 141 99
I 59 104
I 54 6
I 134 18
I 187 47
I 10 124
I 118 92
I 76 82
I 5 68
I 131 48
I 49 20
I 75 12
I 127 196
I 177 93
I 12 149
I 91 179
I 80 182
I 159 74
I 104 27
I 139 177
I 158 114
I 34 8
I 49 34
I 44 113
I 105 10
I 138 140
I 101 49
I 19 57
I 50 125
I 103 153
I 19 125
I 33 199
I 104 98
I 148 130
I 149 190
I 83 85
I 117 99
I 86 8
I 90 41
I 126 93
I 32 80
I 128 34
I 189 48
I 168 95
I 127 158
I 186 141
I 187 18
I 173 185
I 88 183
I 176 4
I 30 184
I 69 28
I 49 180
I 28 155
I 196 153
I 90 84
I 150 149
I 98 163
I 183 89
I 189 3
I 10 109
I 14 98
I 47 123
I 105 63
I 13 46
I 188 169
I 15 184
I 123 191
I 91 83
I 12 26
I 25 46
I 136 197
I 69 154
I 148 117
I 165 158
I 124 62
I 5 37
I 62 44
I 101 7
I 168 80
I 128 141
I 88 70
I 105 165
I 117 181
I 68 79
I 105 69
I 173 155
I 148 17
I 69 166
I 27 45
I 18 179
I 14 106
I 142 32
I 23 160
I 58 113
I 62 89
I 136 52
I 122 15
I 159 10
I 192 104
I 34 113
I 82 106
I 90 36
I 85 131
I 79 134
I 110 97
I 30 179
I 28 169
I 184 57
I 11 83
I 132 98
I 108 26
I 90 39
I 189 139
I 166 11
I 2 116
I 83 130
I 52 64
I 171 43
I 120 115
I 160 116
I 192 167
I 124 192
I 41 53
I 9 142
I 49 140
I 90 1
I 10 50
I 144 71
I 1 6
I 154 2
I 173 155
I 13 118
I 27 109
I 117 40
I 186 161
I 27 185
I 40 89
I 193 115
I 104 52
I 15 175
I 170 76
I 31 189
I 171 136
I 51 117
I 9 115
I 3 110
I 49 6
I 6 18
I 37 164
I 197 125
I 65 179
I 137 165
I 111 105
I 103 86
I 44 84
I 95 101
I 171 168
I 96 32
I 102 0
I 50 133
I 199 88
I 7 44
I 146 26
I 7 8
I 137 198
I 98 112
I 57 181
I 28 68
I 170 59
I 5 14
I 199 24
I 13 72
I 49 194
I 199 89
I 165 105
I 48 47
I 139 151
I 30 168
I 39 155
I 80 142
I 38 77
I 163 191
I 114 195
I 43 145
I 49 188
I 53 91
I 197 62
I 155 105
I 102 72
I 139 130
I 184 167
I 120 133
I 22 3
I 177 65
I 171 156
I 189 41
I 107 87
I 38 25
I 195 77
I 85 68
I 106 179
I 110 2
I 147 89
I 104 101
I 86 116
I 168 150
I 5 99
I 149 105
I 150 193
I 76 121
I 74 191
I 33 138
I 79 186
I 103 163
I 54 95
I 175 165
I 28 155
I 195 197
I 198 31
I 83 171
I 171 188
I 11 185
I 81 114
I 83 165
I 164 167
I 130 18
I 47 170
I 148 65
I 107 1
I 90 10
I 189 157
I 42 175
I 14 176
I 39 151
I 104 0
I 112 83
I 143 166
I 150 79
I 112 149
I 89 19
I 13 157
I 171 16
I 196 112
I 150 52
I 134 55
I 194 192
I 158 168
I 1 153
I 179 61
I 68 13
I 90 91
I 154 173
I 196 153
I 1 11
I 131 134
I 46 81
I 27 36
I 6 157
I 17 174
I 122 93
I 82 53
I 150 33
I 8 130
I 145 42
I 153 192
I 64 189
I 89 173
I 29 131
I 123 138
I 24 38
I 194 23
I 106 61
I 96 138
I 114 96
I 2 109
I 107 190
I 149 129
I 110 187
I 91 164
I 61 81
I 111 20
I 138 105
I 45 123
I 9 16
I 97 172
I 50 149
I 97 171
I 31 179
I 95 198
I 159 67
I 102 151
I 30 87
I 54 193
I 28 167
I 130 44
I 90 154
I 113 194
I 60 79
I 190 101
I 116 36
I 30 136
I 14 132
I 175 121
I 5 51
I 63 111
I 174 125
I 100 75
I 182 147
I 30 144
I 63 158
I 83 127
I 158 110
I 67 83
I 6 26
I 79 162
I 31 70
I 153 120
I 133 132
I 132 166
I 13 9
I 1 132
I 181 145
I 124 6
I 59 140
I 37 73
I 184 80
I 14 163
I 51 138
I 43 144
I 65 99
I 68 166
I 111 80
I 33 0
I 114 1
I 181 83
I 152 183
I 73 75
I 117 53
I 88 22
I 66 74
I 14 57
I 95 22
I 40 196
I 108 168
I 29 76
I 98 144
I 26 193
I 139 157
I 195 30
I 168 196
I 120 164
I 35 110
I 185 30
I 151 102
I 139 2
I 80 64
I 142 39
I 127 86
I 195 125
I 25 2
I 83 43
I 42 21
I 23 14
I 79 188
I 55 59
I 168 130
I 128 160
I 19 174
I 172 3
I 43 145
I 1 162
I 160 62
I 179 172
I 184 126
I 162 117
I 75 12
I 159 116
I 8 35
I 132 33
I 102 21
I 159 167
I 130 157
I 88 165
I 69 152
I 144 122
I 151 77
I 135 166
I 176 45
I 199 17
I 91 68
I 177 153
I 121 170
I 154 69
I 1 121
I 152 196
I 27 13
I 96 194
I 24 169
I 199 94
I 171 79
I 114 137
I 136 65
I 98 106
I 161 14
I 57 193
I 84 0
I 73 12
I 11 167
I 149 47
I 118 72
I 199 176
I 72 198
I 35 173
I 172 109
I 93 160
I 98 182
I 47 198
I 138 74
I 152 73
I 172 12
I 165 92
I 86 51
I 179 173
I 153 173
I 9 69
I 71 15
I 192 187
I 184 25
I 173 31
I 10 11
I 65 35
I 53 193
I 102 120
I 22 70
I 158 44
I 73 101
I 151 11
I 38 109
I 3 158
I 8 7
I 172 123
I 177 38
I 22 146
I 2 136
I 184 58
I 121 69
I 162 24
I 159 126
I 140 108
I 3 196
I 195 185
I 143 173
I 197 56
I 167 15
I 186 181
I 21 59
I 82 50
I 94 118
I 166 33
I 186 106
I 59 82
I 150 44
I 192 111
I 196 39
I 34 187
I 110 35
I 132 185
I 4 114
I 96 80
I 85 19
I 142 148
I 87 16
I 2 105
I 146 170
I 49 53
I 43 155
I 110 173
I 147 114
I 12 182
I 78 199
I 140 68
I 111 117
I 165 157
I 23 175
I 13 41
I 61 172
I 170 20
I 147 187
I 49 121
I 120 99
I 50 52
I 31 38
I 77 0
I 179 152
I 5 23
I 152 21
I 172 116
I 184 152
I 37 116
I 164 82
I 197 177
I 80 5
I 157 5
I 105 61
I 25 13
I 120 76
I 117 159
I 117 132
I 12 144
I 162 75
I 53 125
I 90 49
I 155 5
I 101 163
I 5 15
I 132 9
I 178 110
I 108 36
I 106 10
I 82 143
I 140 115
I 73 184
I 65 25
I 162 195
I 1 163
I 195 44
I 164 113
I 168 5
I 40 76
I 187 99
I 56 129
I 71 158
I 102 115
I 149 169
I 119 58
I 148 181
I 91 63
I 60 66
I 33 6
I 120 65
I 100 24
I 114 95
I 77 147
I 123 121
I 83 92
I 15 121
I 191 52
I 105 41
I 111 2
I 97 2
I 183 49
I 173 180
I 42 115
I 36 109
I 8 166
I 102 71
I 18 161
I 94 192
I 48 155
I 132 193
I 58 190
I 5 84
I 124 29
I 73 166
I 88 132
I 136 24
I 106 12
I 95 72
I 190 27
I 158 110
I 146 111
I 86 41
I 17 26
I 155 112
I 22 80
I 70 75
I 146 36
I 191 62
I 171 17
I 126 42
I 27 176
I 38 157
I 90 121
I 195 35
I 57 27
I 122 116
I 15 110
I 131 61
I 180 169
I 51 93
I 124 147
I 54 75
I 94 60
I 56 120
I 184 19
I 184 108
I 32 63
I 71 68
I 24 126
I 25 110
I 124 154
I 191 83
I 194 183
I 113 181
I 172 105
I 127 85
I 19 25
I 196 189
I 104 15
I 141 87
I 65 162
I 10 15
I 101 169
I 130 2
I 54 95
I 67 189
I 78 27
I 61 127
I 112 113
I 147 17
I 177 1
I 71 96
I 130 140
I 116 193
I 175 195
I 106 122
I 35 72
I 117 146
I 65 28
I 44 14
I 146 194
I 147 51
I 119 112
I 48 80
I 104 145
I 189 88
I 138 194
I 55 40
I 131 182
I 26 191
I 197 101
I 39 127
I 88 89
I 179 69
I 17 27
I 131 143
I 5 115
I 78 56
I 137 147
I 199 83
I 11 63
I 144 152
I 157 44
I 139 21
I 65 8
I 93 198
I 177 98
I 114 170
I 32 155
I 10 58
I 15 145
I 68 155
I 107 29
I 91 127
I 128 134
I 109 93
I 145 2
I 19 134
I 71 113
I 133 110
I 40 183
I 18 188
I 88 108
I 193 160
I 15 165
I 125 74
I 174 77
I 196 119
I 162 177
I 164 6
I 145 180
I 129 59
I 106 116
I 17 69
I 18 81
I 56 70
I 26 105
I 132 114
I 30 32
I 4 9
I 186 24
I 139 41
I 140 197
I 116 122
I 149 52
I 165 119
I 10 48
I 24 100
I 25 47
I 57 185
I 9 181
I 88 155
I 91 15
I 132 137
I 81 139
I 65 116
I 191 46
I 62 51
I 29 26
I 187 86
I 76 37
I 64 83
I 185 125
I 154 88
I 28 185
I 52 70
I 173 93
I 51 17
I 75 107
I 160 15
I 1 88
I 108 39
I 115 92
I 7 93
I 198 89
I 83 179
I 168 65
I 199 45
I 58 67
I 130 100
I 9 39
I 19 8
I 38 139
I 34 29
I 60 29
I 122 165
I 180 197
I 45 35
I 51 142
I 105 121
I 182 152
I 14 195
I 94 152
I 26 178
I 155 136
I 113 128
I 36 160
I 116 124
I 194 112
I 39 143
I 176 29
I 11 199
I 73 160
I 13 62
I 164 183
I 167 88
I 192 27
I 137 42
I 188 88
I 99 75
I 23 93
I 155 187
I 71 19
I 89 173
I 89 178
I 54 76
I 154 146
I 195 73
I 175 97
I 86 42
I 72 52
I 151 145
I 152 116
I 100 24
I 12 28
I 40 158
I 163 23
I 54 115
I 191 2
I 38 66
I 16 19
I 21 101
I 41 18
I 159 57
I 23 137
I 112 82
I 159 84
I 47 132
I 107 167
I 199 80
I 171 156
I 105 16
I 121 49
I 199 167
I 22 152
I 61 53
I 30 144
I 173 25
I 5 65
I 54 176
I 18 73
I 92 27
I 173 25
I 127 138
I 53 142
I 66 117
I 61 51
I 46 128
I 199 15
I 128 13
I 22 112
I 45 58
I 0 150
I 136 29
I 150 55
I 82 124
I 192 157
I 107 36
I 100 19
I 53 133
I 186 10
I 166 40
I 40 55
I 142 101
I 148 129
I 57 155
I 21 150
I 82 142
I 39 183
I 67 93
I 40 107
I 154 70
I 130 44
I 85 41
I 100 188
I 131 158
I 182 86
I 53 192
I 133 123
I 171 175
I 92 76
I 188 96
I 14 80
I 90 142
I 114 148
I 12 57
I 27 60
I 30 198
I 156 75
I 3 163
I 71 5
I 188 39
I 11 42
I 46 143
I 41 120
I 98 36
I 65 74
I 71 45
I 74 65
I 33 11
I 140 151
I 26 96
I 137 85
I 162 179
I 86 54
I 6 49
I 156 140
I 163 113
I 101 93
I 20 145
I 34 18
I 131 197
I 182 0
I 39 150
I 27 178
I 150 141
I 154 168
I 197 156
I 30 130
I 39 61
I 2 41
I 195 39
I 28 163
I 37 164
I 14 87
I 143 135
I 74 168
I 153 54
I 66 80
I 58 55
I 40 107
I 195 132
I 9 139
I 26 172
I 125 44
I 80 0
I 21 46
I 147 51
I 115 23
I 162 167
I 159 186
I 137 58
I 176 123
I 61 76
I 128 155
I 191 151
I 126 184
I 29 89
I 156 11
I 1 163
I 171 62
I 177 69
I 181 36
I 81 48
I 132 72
I 134 88
I 8 20
I 187 35
I 160 170
I 66 184
I 29 34
I 12 88
I 172 63
I 123 0
I 17 39
I 3 158
I 58 29
I 80 185
I 145 150
I 65 15
I 57 15
I 9 27
I 73 71
I 33 126
I 68 121
I 118 94
I 186 96
I 196 17
I 175 171
B 1000
I 21 60
I 50 197
I 174 165
I 70 52
I 143 58
I 170 11
I 193 194
I 36 13
I 78 77
I 13 58
I 145 44
I 168 191
I 83 121
I 185 144
I 59 193
I 92 149
I 14 36
I 23 138
I 156 86
I 16 10
I 165 97
I 195 129
I 126 194
I 109 1
I 15 64
I 129 127
I 63 1
I 134 92
I 167 159
I 138 33
I 38 131
I 174 75
I 183 169
I 1 155
I 192 41
I 131 185
I 79 15
I 137 37
I 12 144
I 149 160
I 132 92
I 19 172
I 112 165
I 27 114
I 102 130
I 103 114
I 161 179
I 40 62
I 60 111
I 31 71
I 94 55
I 2 95
I 77 99
I 191 62
I 174 143
I 137 110
I 148 149
I 127 102
I 193 127
I 172 93
I 142 93
I 185 171
I 51 18
I 194 179
I 150 89
I 112 18
I 101 16
I 13 43
I 87 47
I 190 132
I 24 50
I 48 13
I 88 20
I 113 92
I 156 58
I 128 0
I 163 133
I 67 16
I 61 101
I 90 152
I 54 96
I 187 7
I 117 102
I 100 137
I 149 162
I 141 113
I 13 177
I 106 9
I 7 51
I 14 174
I 168 7
I 8 114
I 41 18
I 82 64
I 153 110
I 169 72
I 133 160
I 66 193
I 95 183
I 167 134
I 31 66
I 195 108
I 53 190
I 51 143
I 171 154
I 27 140
I 137 117
I 130 140
I 93 100
I 173 108
I 134 41
I 175 104
I 159 177
I 59 10
I 195 99
I 165 127
I 49 189
I 170 57
I 169 141
I 141 153
I 18 55
I 79 89
I 131 92
I 112 96
I 27 46
I 146 121
I 196 79
I 113 44
I 124 179
I 131 88
I 66 107
I 199 99
I 183 21
I 114 187
I 51 29
I 42 82
I 98 194
I 52 163
I 68 124
I 40 50
I 128 38
I 103 133
I 66 147
I 42 156
I 104 22
I 178 153
I 95 2
I 61 124
I 105 8
I 96 22
I 90 54
I 149 169
I 113 192
I 137 171
I 85 8
I 149 59
I 120 30
I 182 10
I 61 82
I 100 111
I 154 159
I 40 54
I 153 123
I 14 40
I 36 18
I 121 98
I 159 108
I 136 197
I 41 14
I 135 80
I 128 18
I 59 114
I 78 173
I 6 33
I 93 22
I 64 190
I 78 75
I 91 61
I 179 27
I 96 140
I 77 109
I 138 75
I 108 17
I 30 80
I 185 167
I 45 191
I 99 196
I 13 104
I 165 144
I 152 161
I 115 183
I 82 129
I 80 16
I 89 147
I 133 187
I 66 130
I 186 106
I 170 15
I 57 105
I 70 33
I 60 10
I 123 153
I 141 7
I 17 64
I 192 166
I 151 131
I 0 145
I 96 133
I 189 96
I 16 102
I 52 37
I 82 66
I 127 82
I 53 122
I 94 184
I 34 134
I 23 62
I 119 99
I 123 162
I 139 162
I 6 122
I 6 192
I 125 8
I 129 181
I 11 51
I 196 34
I 120 153
I 21 89
I 158 181
I 147 17
I 3 111
I 156 117
I 188 125
I 10 143
I 45 129
I 199 198
I 195 175
I 89 82
I 80 14
I 91 88
I 142 128
I 24 22
I 194 77
I 199 65
I 138 122
I 18 166
I 63 100
I 39 50
I 158 35
I 62 127
I 13 23
I 154 50
I 123 47
I 68 146
I 100 149
I 165 194
I 155 91
I 77 33
I 94 151
I 67 1
I 92 91
I 98 161
I 104 149
I 46 26
I 179 45
I 66 188
I 128 21
I 8 129
I 63 4
I 114 112
I 114 137
I 117 160
I 196 53
I 44 38
I 161 66
I 120 122
I 90 60
I 110 7
I 125 69
I 103 36
I 137 25
I 177 178
I 134 5
I 123 37
I 150 37
I 162 159
I 9 55
I 128 7
I 82 137
I 137 117
I 120 183
I 188 183
I 9 107
I 29 122
I 28 73
I 97 58
I 74 109
I 7 144
I 37 131
I 146 56
I 109 139
I 3 144
I 24 151
I 119 87
I 22 26
I 109 127
I 130 139
I 84 174
I 119 95
I 110 182
I 26 148
I 188 179
I 15 194
I 103 133
I 126 20
I 189 88
I 12 1
I 143 182
I 119 110
I 113 163
I 190 47
I 39 81
I 18 69
I 35 140
I 45 141
I 6 149
I 99 177
I 189 78
I 194 88
I 182 151
I 0 184
I 152 76
I 157 68
I 199 194
I 91 73
I 112 193
I 92 179
I 128 58
I 56 102
I 158 154
I 183 92
I 133 139
I 139 9
I 119 10
I 33 77
I 101 108
I 145 41
I 168 93
I 98 3
I 11 181
I 13 60
I 174 50
I 197 158
I 61 112
I 163 131
I 64 176
I 45 148
I 61 151
I 186 158
I 157 47
I 3 89
I 180 84
I 29 180
I 70 5
I 24 191
I 159 13
I 64 144
I 58 144
I 39 11
I 93 149
I 178 191
I 140 79
I 186 99
I 15 44
I 76 179
I 145 117
I 58 14
I 2 16
I 177 24
I 78 86
I 74 15
I 111 180
I 99 184
I 85 26
I 145 156
I 90 41
I 15 114
I 46 198
I 149 172
I 112 86
I 72 2
I 158 16
I 70 180
I 76 147
I 116 79
I 154 109
I 33 23
I 167 29
I 1 7
I 101 35
I 189 60
I 170 25
I 145 95
I 169 152
I 155 18
I 115 86
I 105 126
I 42 40
I 112 179
I 101 168
I 0 85
I 29 138
I 16 9
I 73 85
I 59 21
I 53 177
I 131 10
I 144 154
I 65 50
I 98 169
I 101 148
I 124 166
I 86 88
I 177 124
I 41 7
I 195 1
I 9 51
I 63 21
I 186 161
I 22 180
I 123 86
I 89 148
I 31 12
I 92 83
I 67 167
I 64 76
I 19 111
I 166 33
I 85 153
I 184 68
I 18 120
I 105 195
I 61 103
I 174 111
I 72 130
I 11 150
I 120 53
I 62 5
I 115 165
I 159 45
I 80 199
I 14 72
I 5 37
I 155 74
I 161 84
I 50 136
I 125 17
I 37 63
I 39 106
I 24 197
I 164 117
I 86 25
I 126 166
I 176 197
I 61 167
I 188 109
I 29 197
I 167 34
I 144 64
I 191 151
I 33 147
I 119 171
I 15 52
I 151 54
I 86 195
I 84 165
I 116 155
I 25 7
I 139 75
I 194 109
I 24 94
I 80 192
I 45 51
I 104 184
I 186 145
I 34 162
I 92 76
I 47 26
I 97 2
I 97 9
I 24 171
I 56 34
I 196 37
I 139 56
I 96 147
I 63 183
I 22 127
I 161 149
I 150 68
I 127 64
I 183 135
I 13 120
I 27 94
I 56 75
I 79 91
I 177 55
I 67 101
I 87 194
I 69 190
I 64 50
I 44 51
I 87 39
I 56 93
I 177 144
I 184 113
I 73 55
I 99 135
I 152 33
I 160 62
I 139 189
I 2 156
I 192 199
I 151 156
I 38 139
I 61 101
I 162 43
I 186 119
I 88 120
I 90 139
I 107 129
I 85 81
I 6 164
I 132 44
I 95 18
I 169 147
I 119 180
I 30 180
I 162 174
I 56 108
I 176 81
I 188 130
I 72 97
I 182 180
I 158 153
I 114 142
I 31 163
I 53 130
I 37 9
I 177 36
I 86 22
I 24 56
I 113 182
I 32 190
I 97 22
I 39 65
I 169 37
I 92 9
I 79 30
I 109 172
I 113 157
I 27 41
I 101 198
I 66 17
I 87 104
I 197 18
I 70 118
I 114 2
I 57 109
I 5 93
I 137 12
I 183 85
I 182 23
I 157 194
I 32 16
I 127 91
I 37 119
I 71 100
I 145 15
I 170 171
I 74 137
I 157 95
I 50 138
I 59 86
I 96 1
I 182 34
I 3 91
I 0 121
I 79 2
I 191 192
I 153 195
I 85 144
I 189 61
I 198 189
I 55 131
I 153 55
I 147 88
I 15 131
I 90 164
I 181 152
I 64 20
I 83 72
I 44 6
I 65 63
I 166 18
I 75 30
I 77 139
I 80 94
I 11 27
I 32 29
I 121 144
I 137 13
I 134 133
I 1 146
I 194 185
I 59 159
I 62 1
I 163 85
I 56 11
I 155 67
I 152 93
I 194 77
I 75 158
I 188 189
I 149 6
I 131 129
I 23 88
I 16 80
I 19 154
I 114 6
I 199 100
I 17 37
I 107 149
I 74 54
I 56 139
I 43 49
I 63 181
I 37 72
I 53 112
I 39 51
I 133 127
I 53 9
I 75 164
I 189 35
I 134 141
I 20 92
I 92 187
I 62 190
I 90 163
I 197 0
I 90 155
I 147 46
I 27 127
I 63 60
I 41 159
I 189 37
I 182 140
I 53 170
I 170 91
I 22 86
I 197 191
I 94 49
I 25 79
I 56 81
I 64 65
I 198 52
I 178 135
I 182 73
I 135 93
I 22 58
I 15 163
I 179 92
I 152 13
I 66 111
I 188 93
I 126 48
I 0 72
I 197 41
I 124 147
I 113 102
I 67 16
I 138 106
I 145 195
I 45 69
I 173 165
I 187 137
I 151 198
I 188 36
I 15 147
I 143 19
I 11 130
I 25 176
I 87 36
I 148 6
I 166 164
I 75 145
I 151 191
I 46 168
I 134 126
I 106 20
I 33 166
I 13 193
I 52 50
I 28 188
I 106 32
I 175 51
I 37 181
I 31 29
I 10 153
I 148 84
I 89 33
I 21 138
I 91 124
I 15 197
I 70 137
I 122 71
I 49 183
I 32 70
I 51 108
I 76 196
I 161 17
I 164 182
I 134 40
I 163 12
I 170 119
I 149 70
I 115 26
I 69 138
I 152 70
I 146 10
I 161 59
I 85 127
I 73 191
I 122 45
I 143 131
I 36 61
I 76 189
I 108 91
I 63 72
I 99 116
I 28 63
I 25 121
I 180 116
I 158 5
I 40 155
I 57 55
I 83 5
I 50 52
I 165 30
I 88 193
I 85 193
I 38 182
I 112 142
I 0 107
I 133 21
I 53 13
I 155 102
I 61 146
I 114 142
I 142 56
I 50 6
I 23 54
I 35 45
I 57 147
I 40 42
I 62 110
I 163 15
I 173 12
I 34 147
I 196 22
I 124 141
I 43 30
I 121 136
I 6 175
I 40 46
I 38 108
I 148 72
I 16 185
I 100 76
I 10 5
I 175 120
I 109 81
I 137 165
I 16 93
I 92 178
I 108 76
I 143 85
I 79 186
I 142 80
I 112 152
I 75 100
I 191 54
I 141 77
I 88 138
I 192 84
I 63 31
I 187 145
I 95 33
I 167 191
I 22 138
I 188 48
I 71 148
I 104 193
I 85 166
I 173 109
I 132 114
I 29 60
I 138 39
I 121 4
I 10 154
I 33 14
I 109 123
I 10 71
I 161 151
I 96 14
I 76 40
I 19 6
I 38 76
I 173 97
I 130 104
I 109 83
I 156 91
I 104 131
I 136 159
I 69 105
I 131 172
I 15 189
I 56 39
I 30 131
I 115 19
I 19 154
I 86 52
I 45 177
I 118 128
I 111 165
I 61 160
I 77 141
I 139 23
I 97 96
I 193 96
I 195 136
I 199 41
I 145 51
I 112 172
I 15 8
I 56 178
I 107 95
I 156 38
I 189 51
I 146 68
I 72 149
I 126 101
I 145 156
I 98 141
I 184 129
I 172 185
I 59 118
I 140 84
I 91 141
I 1 18
I 82 139
I 80 19
I 49 187
I 184 84
I 183 136
I 129 20
I 48 79
I 10 170
I 174 45
I 130 195
I 87 5
I 142 135
I 3 137
I 16 170
I 4 31
I 143 136
I 35 140
I 24 36
I 56 109
I 62 114
I 60 98
I 65 38
I 126 193
I 100 175
I 81 98
I 55 53
I 91 40
I 110 184
I 192 184
I 189 163
I 196 102
I 88 89
I 23 21
I 123 93
I 66 110
I 42 161
I 82 71
I 87 190
I 85 103
I 179 180
I 153 185
I 189 169
I 130 117
I 130 194
I 14 164
I 163 80
I 176 194
I 150 30
I 107 8
I 85 173
I 17 108
I 115 70
I 63 120
I 101 0
I 63 184
I 69 75
I 68 121
I 163 118
I 112 126
I 83 157
I 5 87
I 156 39
I 20 91
I 97 158
I 126 192
I 109 142
I 189 175
I 131 191
I 2 161
I 0 148
I 122 59
I 13 150
I 82 165
I 60 170
I 78 166
I 158 165
I 129 151
I 66 29
I 2 115
I 59 107
I 38 199
I 157 38
I 26 14
I 102 76
I 170 139
I 20 106
I 19 80
I 54 178
I 136 44
I 129 83
I 159 89
I 122 31
I 138 73
I 30 83
I 67 33
I 36 89
I 170 75
I 73 182
I 91 55
I 91 82
I 26 56
I 40 193
I 56 138
I 150 143
I 139 147
I 185 100
I 98 107
I 164 89
I 30 187
I 83 117
I 146 112
I 196 105
I 27 90
I 101 49
I 10 154
I 62 43
I 111 133
I 181 146
I 91 65
I 0 143
I 9 86
I 156 67
I 0 71
I 172 19
I 8 194
I 11 168
I 111 128
I 7 133
I 30 190
I 57 28
I 69 36
I 10 54
I 71 158
I 102 44
I 6 75
I 121 135
I 50 92
I 133 137
I 70 99
I 69 137
I 102 136
B 1000
I 139 52
I 14 21
I 1 115
I 186 96
I 7 191
I 35 32
I 130 90
I 96 22
I 185 49
I 78 1
I 104 79
I 66 126
I 177 192
I 59 60
I 141 129
I 0 185
I 74 145
I 136 54
I 72 137
I 91 17
I 3 18
I 131 52
I 184 89
I 191 88
I 124 68
I 142 98
I 165 185
I 101 54
I 24 110
I 110 114
I 140 69
I 177 135
I 71 109
I 88 49
I 4 190
I 111 10
I 141 126
I 188 21
I 69 164
I 159 153
I 78 75
I 27 194
I 197 177
I 63 111
I 97 53
I 110 32
I 148 119
I 70 151
I 123 171
I 130 122
I 34 86
I 180 178
I 150 8
I 56 3
I 47 121
I 199 67
I 169 143
I 138 151
I 175 121
I 50 56
I 73 180
I 144 7
I 26 115
I 9 5
I 154 124
I 57 96
I 64 90
I 69 124
I 68 7
I 38 55
I 169 54
I 196 27
I 153 48
I 132 158
I 151 54
I 140 188
I 117 12
I 12 6
I 181 77
I 196 163
I 145 50
I 102 47
I 125 30
I 95 55
I 199 80
I 87 19
I 120 65
I 83 188
I 133 7
I 186 45
I 159 174
I 162 145
I 1 113
I 88 129
I 68 187
I 165 192
I 49 180
I 36 124
I 50 126
I 81 64
I 47 130
I 183 150
I 40 14
I 40 15
I 54 84
I 158 177
I 110 169
I 48 109
I 101 82
I 19 134
I 135 198
I 86 106
I 32 24
I 125 176
I 20 29
I 113 68
I 1 122
I 114 87
I 44 3
I 99 151
I 69 140
I 134 173
I 3 31
I 47 117
I 71 146
I 133 20
I 64 85
I 184 78
I 131 43
I 49 104
I 13 81
I 112 190
I 3 68
I 98 1
I 94 56
I 7 133
I 133 90
I 23 188
I 196 133
I 1 24
I 176 56
I 90 166
I 45 69
I 82 173
I 148 88
I 73 197
I 32 107
I 99 157
I 150 111
I 150 117
I 39 7
I 67 0
I 177 40
I 45 146
I 74 40
I 19 36
I 183 177
I 188 198
I 59 164
I 4 41
I 91 84
I 83 117
I 130 11
I 127 185
I 167 33
I 45 88
I 161 73
I 24 87
I 34 43
I 190 132
I 137 115
I 32 199
I 148 12
I 51 80
I 36 134
I 4 177
I 174 149
I 119 104
I 158 26
I 125 75
I 161 38
I 44 110
I 32 106
I 66 73
I 168 54
I 192 52
I 134 4
I 15 176
I 97 189
I 196 88
I 194 97
I 55 15
I 61 117
I 71 135
I 35 157
I 50 134
I 183 117
