B 1000
D 143 11
D 54 65
D 192 162
D 79 111
D 30 6
D 140 11
D 45 1
D 106 109
D 11 65
D 146 110
D 106 181
D 185 33
D 193 63
D 4 85
D 168 40
D 14 190
D 115 146
D 112 33
D 146 158
D 46 139
D 66 44
D 132 12
D 51 179
D 39 1
D 171 81
D 140 161
D 70 107
D 67 158
D 51 76
D 134 51
D 15 150
D 2 184
D 94 16
D 175 157
D 7 185
D 61 24
D 67 158
D 47 148
D 128 193
D 91 110
D 113 23
D 99 15
D 60 113
D 14 76
D 51 79
D 150 144
D 59 169
D 198 64
D 46 69
D 64 146
D 130 106
D 35 153
D 138 68
D 105 67
D 145 99
D 144 150
D 102 108
D 76 41
D 152 68
D 129 193
D 162 196
D 169 115
D 93 95
D 46 175
D 70 139
D 91 81
D 42 24
D 47 128
D 31 61
D 36 67
D 122 56
D 118 71
D 33 66
D 90 137
D 94 26
D 109 135
D 153 188
D 61 54
D 12 4
D 145 39
D 10 26
D 52 138
D 10 70
D 90 138
D 139 83
D 57 188
D 174 30
D 118 113
D 164 187
D 52 4
D 91 30
D 77 96
D 86 26
D 85 38
D 121 8
D 88 67
D 186 196
D 100 116
D 63 177
D 100 163
D 16 168
D 26 57
D 53 31
D 167 68
D 51 144
D 168 115
D 71 9
D 52 97
D 73 44
D 174 104
D 133 173
D 40 114
D 143 18
D 12 152
D 132 187
D 137 181
D 136 131
D 125 129
D 66 50
D 151 149
D 45 20
D 16 162
D 146 178
D 27 145
D 52 97
D 86 169
D 157 158
D 125 129
D 185 92
D 13 2
D 176 30
D 161 83
D 28 197
D 17 20
D 32 162
D 61 42
D 191 181
D 20 78
D 142 105
D 16 174
D 119 84
D 100 163
D 119 97
D 179 138
D 80 145
D 11 0
D 7 171
D 199 124
D 88 25
D 181 179
D 152 171
D 164 3
D 146 35
B 1000
D 91 66
D 115 153
D 89 165
D 56 67
D 138 9
D 50 144
D 66 179
D 106 129
D 23 22
D 77 56
D 76 194
D 21 131
D 166 162
D 182 33
D 10 65
D 169 25
D 134 46
D 53 64
D 194 50
D 134 182
D 73 86
D 39 101
D 153 101
D 115 142
D 154 18
D 59 54
D 57 152
D 151 163
D 39 145
D 0 25
D 42 1
D 150 15
D 18 195
D 123 156
D 170 34
D 181 156
D 72 165
D 58 139
D 11 57
D 143 124
D 42 1
D 41 1
D 9 197
D 36 50
D 32 92
D 126 121
D 2 166
D 173 115
D 15 135
D 172 96
D 60 88
D 177 44
D 90 188
D 126 150
D 43 129
D 59 56
D 198 122
D 24 12
D 170 49
D 190 152
D 9 71
D 31 68
D 57 47
D 188 173
D 150 6
D 30 86
D 103 69
D 65 190
D 104 146
D 188 85
D 189 181
D 38 153
D 137 95
D 0 18
D 182 149
D 172 2
D 131 99
D 197 5
D 152 84
D 194 11
D 3 120
D 124 148
D 72 68
D 92 11
D 176 59
D 6 68
D 100 12
D 21 40
D 63 197
D 146 101
D 67 177
D 186 89
D 102 12
D 40 18
D 27 112
D 69 54
D 11 196
D 85 90
D 106 163
D 161 116
D 85 38
D 152 188
D 14 64
D 121 77
D 128 42
D 20 187
D 156 40
D 87 72
D 176 6
D 84 79
D 133 180
D 102 45
D 3 24
D 120 104
D 156 46
D 2 85
D 88 122
D 92 167
D 124 113
D 76 157
D 168 90
D 160 126
D 112 174
D 8 199
D 142 115
D 54 25
D 63 97
D 104 109
D 112 174
D 188 85
D 95 130
D 7 83
D 79 85
D 156 7
D 11 134
D 84 150
D 169 151
D 160 26
D 195 92
D 101 146
D 103 22
D 176 30
D 187 87
D 98 50
D 154 117
D 181 116
D 146 104
D 28 2
D 30 158
D 46 139
D 67 76
D 196 185
D 33 1
D 41 5
D 95 128
D 146 115
D 170 73
D 188 144
D 137 35
D 105 174
D 154 16
D 127 11
D 193 19
D 187 87
D 101 144
D 67 81
D 100 66
D 120 43
D 194 33
D 20 139
D 98 53
D 52 4
D 126 147
D 63 104
D 47 60
D 160 30
D 18 96
D 169 80
D 195 194
D 155 69
D 67 88
D 52 127
D 12 44
D 95 98
D 143 192
D 192 142
D 66 14
D 159 150
D 43 138
D 198 159
D 42 84
D 143 102
D 2 119
D 40 47
D 14 56
D 41 5
D 23 113
D 156 157
D 28 142
D 79 70
D 6 59
D 9 71
D 37 66
D 55 171
D 80 12
D 35 30
D 136 173
D 99 163
D 134 46
D 31 36
D 125 129
D 76 75
D 168 81
D 52 196
D 137 98
D 134 66
D 73 196
D 48 125
D 66 146
D 79 180
D 176 58
D 137 116
D 67 175
D 164 33
D 181 8
D 64 149
D 165 46
D 138 64
D 143 65
D 51 76
D 59 68
D 126 43
D 194 13
D 163 64
D 135 95
D 139 154
D 96 187
D 145 29
D 30 86
D 185 48
D 49 132
D 80 137
D 9 194
D 91 4
D 175 162
D 84 151
D 176 112
D 81 170
D 146 91
D 0 4
D 0 8
D 9 75
D 52 152
D 137 109
D 67 55
D 130 107
D 9 144
D 16 142
D 57 60
D 137 22
D 135 46
D 47 115
D 145 39
D 53 87
D 67 13
D 131 76
D 41 1
D 79 110
D 160 150
D 90 32
D 127 55
D 158 107
D 133 93
D 158 32
D 189 90
D 22 160
D 137 47
D 152 75
D 100 45
D 173 190
D 88 97
D 102 160
D 93 124
D 141 3
D 75 60
D 34 85
D 50 144
D 27 59
D 45 15
D 180 138
D 21 134
D 58 191
D 191 158
D 47 143
D 165 64
D 40 65
D 117 78
D 87 72
D 23 191
D 82 72
D 124 113
D 59 66
D 31 61
D 125 72
D 63 41
D 26 77
D 76 162
D 199 182
D 108 194
D 151 17
D 180 158
D 192 189
D 165 195
D 78 193
D 32 91
D 177 194
D 152 57
D 59 80
D 178 71
D 134 72
D 106 134
D 186 107
D 14 76
D 83 101
D 84 3
D 3 0
D 67 158
D 193 138
D 17 122
D 137 45
D 130 159
D 127 164
D 85 142
D 184 191
D 41 123
D 30 117
D 145 27
D 3 103
D 41 157
D 145 101
D 109 176
D 25 152
D 114 107
D 122 90
D 42 48
D 117 189
D 153 101
D 172 154
D 10 126
D 147 189
D 45 20
D 57 188
D 148 169
D 32 65
D 182 196
D 104 120
D 198 57
D 116 70
D 191 58
D 71 51
D 145 198
D 67 54
D 107 128
D 85 188
D 193 61
D 142 14
D 43 103
D 168 57
D 106 181
D 153 135
D 13 190
D 196 185
D 51 74
D 103 3
D 113 117
D 70 130
D 123 61
D 95 94
D 61 29
D 36 95
D 24 70
D 95 130
D 85 94
D 7 157
D 195 166
D 135 133
D 160 21
D 110 127
D 24 17
D 63 95
D 191 66
D 69 51
D 53 31
D 182 177
D 4 19
D 31 1
D 33 19
D 159 171
D 132 124
D 54 60
D 172 191
D 147 85
D 38 191
D 21 171
D 48 27
D 192 142
D 129 42
D 104 63
D 186 108
D 103 39
D 75 195
D 89 124
D 191 157
D 74 32
D 32 162
D 39 125
D 13 85
D 38 122
D 123 146
D 63 26
D 131 34
D 76 24
D 99 102
D 189 28
D 25 0
D 35 186
D 140 163
D 148 185
D 113 93
D 60 69
D 66 98
D 145 111
D 33 1
D 171 178
D 137 4
D 70 114
D 24 195
D 136 109
D 13 6
D 7 172
D 10 169
D 90 43
D 167 12
D 74 41
D 21 109
D 172 5
D 22 0
D 28 150
D 106 35
D 18 195
D 45 3
D 19 155
D 92 197
D 92 74
D 148 40
D 86 122
D 136 96
D 173 133
D 171 75
D 62 149
D 92 191
D 87 158
D 81 170
D 121 85
D 160 80
D 94 69
D 107 114
D 149 109
D 114 127
D 186 3
D 11 196
D 158 48
D 82 189
D 90 2
D 41 147
D 74 89
D 65 147
D 88 158
D 98 23
D 196 81
D 84 173
D 22 160
D 121 30
D 191 198
D 173 79
D 67 81
D 67 27
D 168 32
D 138 135
D 62 45
D 138 31
D 50 91
D 28 126
D 181 199
D 135 148
D 19 79
D 93 157
D 8 1
D 73 21
D 35 122
D 199 144
D 158 128
D 149 26
D 55 49
D 163 180
D 19 72
D 90 85
D 73 44
D 157 2
D 132 124
D 155 38
D 33 164
D 168 81
D 55 65
D 75 121
D 68 130
D 45 22
D 138 27
D 190 16
D 17 162
D 128 20
D 29 61
D 188 57
D 79 88
D 134 93
D 152 25
D 17 194
D 85 118
D 185 92
D 125 48
D 17 24
D 103 69
D 56 175
D 24 14
D 151 147
D 75 146
D 144 199
D 97 23
D 103 6
D 13 94
D 11 38
D 62 30
D 41 88
D 26 114
D 109 106
D 145 29
D 96 9
D 174 192
D 119 91
D 169 22
D 78 174
D 195 38
D 130 68
D 175 130
D 9 137
D 102 121
D 69 127
D 103 132
D 171 26
D 19 193
D 117 31
D 106 15
D 10 72
D 83 74
D 74 79
D 10 68
D 82 83
D 91 110
D 44 61
D 124 89
D 4 187
D 122 127
D 56 32
D 147 87
D 106 181
D 40 168
D 164 170
D 58 100
D 160 157
D 110 199
D 125 144
D 170 23
D 108 61
D 68 130
D 170 56
D 34 151
D 136 127
D 148 136
D 178 30
D 101 13
D 38 46
D 169 86
D 65 123
D 144 9
D 8 179
D 118 196
D 41 146
D 99 163
D 65 11
D 160 21
D 170 155
D 69 60
D 96 56
D 179 90
D 51 23
D 166 88
D 10 62
D 150 38
D 124 57
D 81 8
D 117 154
D 38 127
D 2 73
D 131 16
D 191 172
D 110 168
D 48 98
D 43 39
D 124 150
D 9 77
D 191 48
D 26 76
D 47 57
D 59 81
D 115 56
D 25 37
D 166 114
D 124 135
D 51 148
D 188 168
D 97 63
D 138 103
D 175 57
D 127 84
D 56 14
D 169 151
D 69 147
D 192 189
D 29 23
D 57 188
D 131 34
D 7 12
D 53 116
D 124 64
D 77 26
D 104 174
D 97 88
D 66 54
D 130 159
D 73 10
D 58 35
D 42 69
D 186 47
D 21 57
D 148 21
D 55 109
D 31 54
D 114 127
D 36 20
D 33 98
D 113 78
D 67 177
D 115 56
D 167 24
D 188 175
D 179 175
D 58 71
D 182 106
D 75 44
D 195 147
D 117 34
D 195 78
D 55 163
D 62 10
D 13 52
D 35 139
D 51 74
D 73 44
D 17 126
D 195 24
D 194 177
D 22 102
D 88 60
D 109 131
D 104 64
D 160 26
D 177 46
D 12 135
D 128 187
D 165 86
D 146 108
D 59 92
D 86 83
D 88 75
D 113 46
D 121 193
D 135 24
D 141 125
D 77 74
D 31 116
D 189 90
D 112 198
D 88 153
D 177 80
D 137 30
D 112 159
D 135 133
D 138 52
D 110 145
D 103 22
D 101 114
D 85 145
D 1 8
D 95 133
D 197 28
D 59 3
D 23 107
D 177 136
D 80 177
D 197 144
D 133 57
D 22 176
D 66 14
D 104 18
D 12 80
D 126 137
D 153 106
D 96 92
D 31 47
D 14 42
D 4 99
D 8 104
D 43 5
D 102 64
D 181 115
D 6 116
D 119 84
D 12 150
D 96 126
D 42 100
D 90 158
D 35 29
D 71 142
D 26 133
D 177 88
D 169 190
D 196 142
D 57 94
D 86 93
D 108 48
D 132 50
D 192 162
D 75 146
D 39 43
D 86 158
D 124 182
D 147 50
D 62 30
D 184 9
D 27 151
D 116 42
D 157 56
D 120 14
D 183 168
D 64 123
D 185 149
D 127 105
D 108 178
D 46 124
D 27 103
D 87 127
D 143 167
D 79 37
D 95 130
D 187 128
D 8 83
D 165 64
D 33 98
D 9 52
D 47 186
D 12 59
D 196 52
D 70 10
D 132 95
D 165 89
D 103 138
D 165 78
D 96 86
D 13 145
D 187 3
D 88 181
D 18 124
D 122 81
D 192 181
D 136 145
D 165 140
D 102 108
D 152 25
D 19 63
D 159 171
D 9 78
D 83 24
D 191 198
D 13 179
D 199 173
D 35 146
D 130 106
D 113 117
D 183 2
D 131 139
D 136 109
D 198 69
D 135 56
D 23 170
D 180 126
D 58 27
D 186 35
D 118 91
D 11 82
D 36 161
D 131 76
D 100 67
D 50 187
D 80 169
D 6 66
D 50 152
D 134 67
D 154 24
D 161 36
D 145 159
D 111 88
D 126 10
D 119 123
D 193 161
D 136 131
D 78 193
D 106 38
D 84 199
D 199 25
D 101 146
D 80 12
D 57 173
D 20 34
D 64 109
D 104 18
D 36 164
D 144 82
D 136 127
D 5 193
D 56 96
D 46 182
D 39 27
D 135 109
D 135 56
D 167 92
D 182 177
D 133 106
D 66 54
D 138 4
D 4 109
D 91 38
D 45 161
D 27 95
D 87 162
D 168 135
D 22 103
D 76 22
D 14 77
D 6 0
D 105 24
D 106 129
D 50 173
D 178 86
D 188 32
D 143 147
D 114 107
D 106 15
D 28 197
D 56 59
D 5 148
D 150 15
D 142 70
D 6 193
D 195 38
D 115 134
D 117 154
D 178 146
D 155 70
D 38 153
D 109 97
D 72 24
D 94 69
D 173 84
D 190 33
D 123 132
D 121 102
D 43 90
D 187 164
D 13 6
D 83 24
D 77 168
D 159 25
D 171 72
D 115 15
D 70 128
D 13 30
D 168 98
D 86 63
D 129 95
D 151 46
D 49 92
D 16 154
D 105 48
D 70 74
D 109 35
D 160 102
D 108 30
D 2 153
D 187 87
D 50 187
D 39 12
D 137 126
D 182 57
D 74 78
D 99 163
D 20 0
D 143 29
D 94 108
D 6 141
D 138 90
D 128 106
D 105 84
D 84 33
D 95 51
D 44 66
D 177 137
D 13 179
D 103 43
D 140 17
D 46 151
D 125 52
D 140 164
D 34 178
D 129 158
D 138 178
D 38 191
D 113 23
D 56 21
D 37 135
D 135 57
D 11 3
D 110 199
D 32 162
D 145 136
D 154 43
D 8 169
D 173 101
D 102 94
D 144 38
D 24 61
D 28 199
D 97 100
D 171 176
D 48 145
D 24 72
D 38 167
D 51 174
D 93 45
D 127 136
D 44 191
D 168 110
D 25 132
D 193 117
D 157 144
D 29 1
D 153 194
D 34 157
D 31 54
D 1 43
D 159 131
D 12 98
D 40 142
D 90 189
D 25 199
D 71 142
D 50 73
D 90 137
D 90 168
D 109 21
D 162 17
D 141 165
D 18 94
D 128 136
D 196 25
D 173 138
D 94 20
D 179 38
D 157 104
D 47 104
D 193 27
B 1000
D 118 117
D 119 116
D 138 184
D 22 183
D 161 25
D 164 68
D 79 88
D 18 125
D 166 162
D 179 102
D 42 8
D 165 141
D 126 10
D 101 83
D 192 106
D 196 118
D 198 115
D 45 3
D 112 13
D 90 158
D 2 90
D 89 97
D 171 159
D 92 3
D 140 11
D 129 86
D 42 194
D 100 42
D 75 63
D 63 193
D 104 8
D 139 70
D 57 60
D 1 3
D 149 24
D 24 157
D 51 131
D 8 170
D 19 193
D 182 196
D 189 42
D 19 53
D 127 175
D 84 45
D 155 27
D 102 88
D 103 128
D 88 197
D 172 13
D 41 149
D 142 16
D 15 33
D 182 106
D 161 50
D 178 103
D 124 143
D 172 13
D 6 27
D 33 98
D 186 77
D 138 19
D 97 11
D 60 191
D 80 29
D 76 158
D 31 5
D 32 168
D 6 174
D 175 46
D 38 20
D 179 135
D 65 76
D 4 169
D 140 123
D 70 49
D 24 154
D 10 70
D 144 129
D 152 190
D 104 129
D 191 5
D 7 158
D 78 117
D 160 186
D 179 193
D 85 194
D 75 95
D 30 50
D 164 140
D 134 182
D 103 39
D 149 152
D 0 5
D 132 140
D 128 151
D 87 83
D 67 105
D 60 160
D 78 165
D 123 64
D 84 86
D 140 163
D 16 90
D 1 32
D 33 84
D 193 179
D 162 192
D 129 171
D 171 167
D 131 161
D 55 25
D 163 93
D 79 166
D 149 15
D 143 42
D 185 48
D 77 129
D 17 151
D 124 112
D 84 30
D 158 88
D 137 157
D 193 27
D 192 174
D 25 199
D 78 53
D 58 191
D 167 125
D 169 112
D 138 197
D 121 84
D 137 95
D 75 121
D 20 58
D 134 101
D 35 146
D 68 35
D 89 85
D 102 34
D 59 6
D 177 80
D 39 179
D 115 198
D 90 30
D 113 123
D 147 87
D 37 101
D 58 72
D 179 146
D 69 108
D 113 124
D 13 197
D 184 47
D 129 190
D 48 191
D 31 138
D 21 114
D 32 65
D 170 193
D 116 8
D 154 117
D 45 102
D 96 187
D 177 109
D 42 48
D 182 106
D 191 60
D 17 68
D 86 98
D 118 57
D 98 114
D 117 190
D 148 40
D 149 58
D 174 105
D 169 114
D 31 144
D 67 27
D 122 113
D 106 173
D 123 64
D 79 180
D 77 5
D 76 194
D 46 100
D 196 23
D 133 182
D 91 32
D 147 87
D 63 141
D 55 109
D 64 155
D 136 96
D 107 70
D 166 197
D 76 23
D 138 97
D 41 108
D 44 41
D 33 182
D 74 41
D 118 150
D 63 189
D 6 16
D 4 85
D 15 135
D 193 181
D 31 52
D 118 87
D 74 80
D 183 162
D 93 185
D 69 128
D 78 57
D 138 178
D 96 31
D 95 128
D 87 184
D 107 128
D 188 57
D 128 158
D 40 1
D 174 104
D 71 114
D 194 42
D 118 196
D 99 131
D 46 82
D 54 45
D 28 162
D 174 157
D 166 98
D 172 5
D 129 99
D 127 143
D 71 9
D 84 3
D 53 184
D 53 146
D 18 10
D 158 191
D 49 151
D 183 168
D 70 171
D 63 115
D 44 104
D 194 108
D 84 30
D 58 72
D 1 41
D 91 56
D 35 106
D 79 141
D 138 97
D 191 23
D 3 1
D 111 88
D 20 40
D 130 68
D 104 120
D 127 84
D 74 41
D 115 143
D 23 68
D 150 144
D 189 172
D 90 122
D 152 149
D 158 67
D 5 48
D 145 31
D 35 119
D 95 129
D 147 41
D 3 45
D 158 67
D 55 163
D 100 66
D 107 114
D 140 102
D 29 63
D 53 64
D 161 25
D 14 142
D 148 46
D 12 179
D 29 129
D 21 170
D 142 105
D 64 159
D 152 150
D 172 189
D 126 96
D 31 84
D 61 8
D 24 108
D 88 87
D 162 76
D 71 87
D 133 164
D 68 180
D 157 156
D 18 0
D 131 21
D 19 128
D 150 144
D 7 156
D 164 102
D 102 156
D 34 146
D 84 150
D 162 23
D 47 154
D 40 114
D 0 23
D 91 118
D 64 139
D 27 103
D 100 147
D 73 121
D 21 108
D 37 66
D 95 63
D 136 125
D 31 187
D 192 75
D 168 90
D 51 3
D 74 88
D 155 170
D 30 161
D 142 141
D 85 126
D 36 114
D 143 184
D 92 96
D 171 7
D 165 187
D 132 123
D 116 31
D 47 60
D 107 23
D 113 114
D 103 185
D 119 115
D 34 157
D 148 96
D 57 198
D 181 65
D 143 42
D 58 46
D 19 109
D 129 190
D 110 168
D 154 164
D 93 74
D 119 189
D 156 46
D 124 112
D 189 119
D 42 69
D 196 136
D 145 31
D 50 79
D 169 96
D 188 65
D 145 169
D 179 137
D 13 6
D 50 73
D 179 49
D 73 121
D 82 7
D 26 8
D 163 68
D 36 67
D 169 111
D 128 103
D 167 62
D 148 51
D 98 154
D 195 63
D 64 168
D 40 180
D 168 106
D 140 71
D 133 180
D 66 91
D 24 26
D 146 59
D 170 8
D 31 1
D 15 150
D 12 70
D 152 50
D 64 109
D 146 41
D 2 119
D 15 45
D 82 147
D 85 121
D 59 157
D 50 79
D 8 179
D 125 135
D 128 158
D 141 37
D 123 110
D 42 62
D 173 55
D 17 151
D 198 97
D 174 64
D 55 173
D 13 18
D 98 143
D 1 30
D 63 195
D 10 40
D 182 57
D 88 60
D 198 176
D 129 193
D 83 160
D 199 196
D 97 63
D 58 46
D 2 178
D 101 114
D 166 31
D 3 151
D 157 156
D 18 96
D 106 153
D 157 169
D 22 76
D 90 94
D 89 45
D 43 184
D 110 30
D 27 48
D 89 102
D 61 54
D 16 28
D 111 28
D 143 192
D 77 83
D 80 119
D 116 101
D 174 147
D 103 131
D 101 13
D 9 116
D 131 34
D 114 139
D 106 64
D 41 88
D 91 48
D 135 115
D 140 132
D 105 85
D 151 83
D 124 47
D 195 38
D 32 65
D 102 190
D 144 61
D 74 92
D 151 66
D 45 161
D 23 113
D 34 143
D 163 68
D 150 83
D 167 171
D 77 124
D 27 138
D 63 197
D 113 115
D 189 40
D 123 110
D 30 137
D 152 48
D 55 170
D 108 33
D 15 77
D 112 49
D 119 97
D 93 165
D 153 118
D 179 66
D 76 26
D 11 134
D 188 64
D 20 99
D 172 96
D 139 154
D 10 95
D 125 155
D 109 97
D 2 159
D 71 114
D 12 132
D 124 76
D 170 122
D 22 10
D 102 121
D 95 78
D 1 44
D 10 18
D 17 126
D 135 12
D 55 13
D 58 100
D 176 107
D 54 68
D 168 132
D 18 151
D 194 11
D 64 124
D 69 73
D 22 158
D 9 82
D 30 86
D 116 48
D 191 9
D 96 137
D 109 177
D 110 79
D 83 7
D 18 45
D 192 180
D 106 153
D 141 63
D 123 82
D 175 132
D 81 50
D 196 81
D 86 122
D 139 68
D 84 33
D 187 36
D 123 69
D 3 128
D 138 103
D 108 73
D 140 103
D 145 111
D 6 89
D 27 48
D 54 72
D 173 55
D 91 110
D 106 50
D 91 125
D 128 107
D 174 26
D 71 130
D 53 116
D 149 77
D 12 44
D 130 178
D 92 72
D 77 96
D 56 72
D 108 185
D 172 157
D 91 119
D 77 74
D 151 149
D 18 157
D 194 158
D 78 72
D 101 153
D 89 97
D 61 190
D 126 57
D 85 194
D 81 74
D 8 81
D 11 21
D 93 165
D 170 112
D 117 124
D 0 7
D 34 85
D 28 162
D 112 13
D 132 5
D 183 175
D 1 51
D 16 103
D 100 12
D 178 138
D 121 110
D 29 71
D 80 160
D 98 23
D 156 40
D 83 66
D 152 188
D 134 199
D 95 112
D 178 142
D 93 96
D 30 84
D 18 199
D 24 3
D 30 161
D 186 48
D 170 5
D 153 35
D 139 117
D 33 1
D 107 151
D 133 95
D 194 121
D 31 76
D 174 3
D 135 46
D 40 142
D 25 161
D 36 140
D 181 100
D 44 164
D 4 127
D 20 36
D 115 145
D 93 139
D 191 66
D 27 138
D 88 177
D 127 110
D 199 124
D 128 83
D 72 105
D 83 198
D 109 97
D 133 106
D 186 89
D 145 136
D 25 166
D 139 160
D 113 119
D 1 36
D 40 142
D 107 62
D 174 78
D 33 193
D 131 21
D 152 41
D 120 16
D 105 24
D 189 181
D 110 127
D 189 40
D 153 88
D 198 176
D 155 75
D 83 94
D 169 146
D 169 10
D 50 144
D 80 133
D 17 48
D 42 189
D 143 178
D 103 138
D 28 77
D 179 51
D 57 21
D 76 74
D 146 101
D 195 110
D 17 68
D 186 48
D 133 26
D 127 71
D 146 15
D 37 83
D 65 30
D 20 187
D 24 14
D 48 105
D 48 149
D 71 65
D 97 140
D 157 41
D 70 116
D 160 190
D 14 56
D 123 127
D 28 102
D 107 94
D 179 137
D 163 62
D 153 38
D 155 64
D 104 174
D 121 23
D 89 97
D 128 73
D 56 59
D 59 9
D 94 87
D 169 34
D 136 156
D 35 137
D 45 75
D 6 176
D 14 129
D 114 157
D 190 35
D 104 146
D 195 165
D 101 129
D 187 96
D 11 113
D 120 123
D 186 107
D 149 96
D 65 2
D 67 105
D 163 41
D 45 15
D 97 119
D 79 6
D 178 2
D 163 156
D 12 63
D 15 31
D 59 169
D 120 95
D 37 185
D 168 88
D 122 49
D 2 7
D 66 88
D 113 116
D 48 125
D 189 172
D 51 144
D 77 15
D 33 190
D 29 120
D 191 157
D 16 3
D 104 120
D 97 94
D 152 190
D 84 3
D 17 28
D 171 115
D 47 137
D 11 14
D 142 40
D 143 115
D 17 178
D 188 40
D 100 119
D 113 60
D 35 26
D 80 147
D 80 122
D 178 154
D 199 144
D 2 0
D 176 59
D 146 107
D 19 128
D 96 157
D 115 134
D 101 171
D 41 30
D 190 195
D 32 181
D 72 109
D 69 123
D 138 43
D 41 30
D 109 169
D 17 140
D 109 21
D 34 20
D 52 185
D 198 153
D 48 16
D 199 25
D 51 1
D 29 61
D 178 2
D 114 171
D 165 134
D 76 168
D 151 148
D 48 125
D 32 162
D 83 101
D 188 168
D 167 76
D 131 95
D 139 136
D 67 27
D 141 37
D 69 54
D 64 30
D 172 176
D 159 130
D 168 15
D 46 182
D 24 142
D 142 36
D 140 116
D 80 187
D 10 155
D 7 174
D 98 42
D 84 31
D 127 9
D 164 48
D 87 83
D 56 180
D 36 31
D 110 31
D 101 64
D 141 29
D 83 97
D 144 82
D 136 194
D 158 12
D 186 38
D 36 110
D 141 191
D 162 5
D 166 98
D 159 128
D 7 58
D 142 141
D 134 165
D 139 68
D 5 91
D 180 138
D 43 46
D 53 83
D 171 127
D 82 70
D 174 30
D 118 91
D 128 85
D 124 71
D 181 156
D 191 141
D 131 179
D 128 101
D 176 196
D 51 158
D 70 139
D 62 95
D 44 1
D 143 127
D 96 156
D 129 155
D 18 199
D 113 117
D 6 66
D 125 39
D 176 171
D 55 49
D 133 174
D 182 44
D 187 132
D 102 57
D 145 193
D 33 185
D 73 178
D 30 71
D 1 42
D 143 29
D 163 42
D 30 81
D 184 86
D 1 35
D 132 106
D 109 169
D 139 131
D 101 12
D 150 120
D 120 139
D 198 57
D 3 11
D 123 113
D 93 83
D 124 70
D 109 176
D 103 96
D 10 184
D 155 33
D 129 137
D 46 22
D 18 5
D 89 85
D 24 195
D 120 43
D 123 61
D 23 40
D 35 171
D 40 23
D 197 166
D 90 94
D 96 115
D 133 33
D 67 47
D 141 193
D 38 89
D 80 122
D 187 153
D 54 57
D 21 125
D 190 106
D 12 9
D 172 183
D 116 141
D 184 10
D 121 178
D 196 122
D 144 72
D 67 88
D 35 186
D 41 147
D 26 197
D 1 48
D 68 23
D 159 32
D 25 199
D 47 178
D 197 104
D 183 90
D 124 112
D 112 174
D 147 98
D 53 26
D 41 130
D 88 60
D 189 89
D 107 99
D 125 48
D 11 134
D 155 41
D 158 87
D 108 103
D 190 13
D 185 161
D 26 164
D 63 54
D 101 178
D 154 117
D 94 48
D 120 134
D 176 171
D 45 75
D 51 95
D 69 42
D 18 10
D 157 117
D 56 14
D 15 172
D 14 12
D 64 138
D 37 139
D 80 147
D 62 107
D 157 111
D 180 18
D 170 3
D 14 105
D 24 135
D 11 108
D 66 181
D 91 48
D 182 88
D 12 63
D 82 147
D 93 45
D 173 50
D 152 25
D 90 29
D 164 44
D 28 2
D 171 21
D 88 19
D 110 55
D 49 16
D 195 131
D 14 65
D 135 46
D 61 31
D 173 116
D 12 24
D 195 78
D 69 112
B 1000
D 11 57
D 144 82
D 56 84
D 109 149
D 180 192
D 26 35
D 174 3
D 151 169
D 31 53
D 97 82
D 37 3
D 24 143
D 195 71
D 26 160
D 172 7
D 29 118
D 111 4
D 106 169
D 52 34
D 90 2
D 22 119
D 160 80
D 34 85
D 47 151
D 71 59
D 53 64
D 23 25
D 39 157
D 27 37
D 153 198
D 169 30
D 86 63
D 175 130
D 26 154
D 128 89
D 167 110
D 168 62
D 178 130
D 128 83
D 174 104
D 132 187
D 9 127
D 77 96
D 150 126
D 137 80
D 68 180
D 118 117
D 79 149
D 4 111
D 87 92
D 156 157
D 58 35
D 162 32
D 64 75
D 142 150
D 64 101
D 134 37
D 151 40
D 39 66
D 183 166
D 140 163
D 191 157
D 85 13
D 127 143
D 191 66
D 71 77
D 71 67
D 161 160
D 189 147
D 70 23
D 167 12
D 33 66
D 177 157
D 85 126
D 78 74
D 151 168
D 103 175
D 113 119
D 195 18
D 0 3
D 183 86
D 189 193
D 53 78
D 92 84
D 103 96
D 142 164
D 70 4
D 118 178
D 114 157
D 199 196
D 171 176
D 178 86
D 152 190
D 42 154
D 85 142
D 120 85
D 6 29
D 183 90
D 20 42
D 0 27
D 199 122
D 5 82
D 171 115
D 60 191
D 12 195
D 9 78
D 56 21
D 152 75
D 23 51
D 133 3
D 21 84
D 64 29
D 29 6
D 47 57
D 57 60
D 66 88
D 18 0
D 63 26
D 59 48
D 125 84
D 116 173
D 82 162
D 105 151
D 44 41
D 120 50
D 111 79
D 148 91
D 53 1
D 92 99
D 184 166
D 1 52
D 42 189
D 82 85
D 85 89
D 74 91
D 38 150
D 152 190
D 156 121
D 175 132
D 177 119
D 44 41
D 37 3
D 45 56
D 33 19
D 131 109
D 16 48
D 106 130
D 152 96
D 73 31
D 105 48
D 175 184
D 31 76
D 113 120
D 27 111
D 36 110
D 117 139
D 160 157
D 35 58
D 59 27
D 148 76
D 48 145
D 81 196
D 89 154
D 131 9
D 26 197
D 86 133
D 81 58
D 40 106
D 155 139
D 132 124
D 64 195
D 191 134
D 11 21
D 59 37
D 157 76
D 2 29
D 121 3
